state,date,daily_deaths_actual,daily_deaths_est,daily_deaths_90CI_lower,daily_deaths_90CI_upper,cumulative_deaths_actual,cumulative_deaths_est,cumulative_deaths_90CI_lower,cumulative_deaths_90CI_upper,population,prob_peak_already,prob_peak_07days,prob_peak_10days,prob_peak_14days
Alabama,2020-03-27,3,1.4285714285714286,3,3,4,3,3,3,4903185,0.5502,0.6782,0.7683,0.89
Alabama,2020-03-28,0,1.7142857142857144,0,0,4,3,3,3,4903185,0.5502,0.6782,0.7683,0.89
Alabama,2020-03-29,6,1.7142857142857142,6,6,10,9,9,9,4903185,0.5502,0.6782,0.7683,0.89
Alabama,2020-03-30,0,2,0,0,10,9,9,9,4903185,0.5502,0.6782,0.7683,0.89
Alabama,2020-03-31,13,2.8571428571428568,13,13,23,22,22,22,4903185,0.5502,0.6782,0.7683,0.89
Alabama,2020-04-01,4,3.2857142857142856,4,4,27,26,26,26,4903185,0.5502,0.6782,0.7683,0.89
Alabama,2020-04-02,5,4,5,5,32,31,31,31,4903185,0.5502,0.6782,0.7683,0.89
Alabama,2020-04-03,6,4.571428571428571,6,6,38,37,37,37,4903185,0.5502,0.6782,0.7683,0.89
Alabama,2020-04-04,6,5.428571428571429,6,6,44,43,43,43,4903185,0.5502,0.6782,0.7683,0.89
Alabama,2020-04-05,1,4.571428571428571,1,1,45,44,44,44,4903185,0.5502,0.6782,0.7683,0.89
Alabama,2020-04-06,4,5.142857142857142,4,4,49,48,48,48,4903185,0.5502,0.6782,0.7683,0.89
Alabama,2020-04-07,15,7.714285714285714,15,15,64,63,63,63,4903185,0.5502,0.6782,0.7683,0.89
Alabama,2020-04-08,2,8.428571428571429,2,2,66,65,65,65,4903185,0.5502,0.6782,0.7683,0.89
Alabama,2020-04-09,4,9,4,4,70,69,69,69,4903185,0.5502,0.6782,0.7683,0.89
Alabama,2020-04-10,10,9.285714285714286,10,10,80,79,79,79,4903185,0.5502,0.6782,0.7683,0.89
Alabama,2020-04-11,12,9.857142857142858,12,12,92,91,91,91,4903185,0.5502,0.6782,0.7683,0.89
Alabama,2020-04-12,1,6.857142857142858,1,1,93,92,92,92,4903185,0.5502,0.6782,0.7683,0.89
Alabama,2020-04-13,6,7,6,6,99,98,98,98,4903185,0.5502,0.6782,0.7683,0.89
